FRECUENCIA;DIAMES;DIASEMANA;MESTEXTO;AÑO;VALOR
22 MAY 2014;22;jueves;mayo;2014;10520,60
23 MAY 2014;23;viernes;mayo;2014;10558,90
26 MAY 2014;26;lunes;mayo;2014;10687,50
27 MAY 2014;27;martes;mayo;2014;10714,20
28 MAY 2014;28;miércoles;mayo;2014;10757,20
29 MAY 2014;29;jueves;mayo;2014;10734,80
30 MAY 2014;30;viernes;mayo;2014;10798,70
02 JUN 2014;2;lunes;junio;2014;10827,40
03 JUN 2014;3;martes;junio;2014;10776,70
04 JUN 2014;4;miércoles;junio;2014;10755,60
05 JUN 2014;5;jueves;junio;2014;10876,40
06 JUN 2014;6;viernes;junio;2014;11064,30
09 JUN 2014;9;lunes;junio;2014;11164,10
10 JUN 2014;10;martes;junio;2014;11153,50
11 JUN 2014;11;miércoles;junio;2014;11074,90
12 JUN 2014;12;jueves;junio;2014;11088,50
13 JUN 2014;13;viernes;junio;2014;11113,70
16 JUN 2014;16;lunes;junio;2014;11008,20
17 JUN 2014;17;martes;junio;2014;11058,50
18 JUN 2014;18;miércoles;junio;2014;11112,30
19 JUN 2014;19;jueves;junio;2014;11187,80
20 JUN 2014;20;viernes;junio;2014;11155,10
23 JUN 2014;23;lunes;junio;2014;11118,30
24 JUN 2014;24;martes;junio;2014;11105,90
25 JUN 2014;25;miércoles;junio;2014;10966,70
26 JUN 2014;26;jueves;junio;2014;10989,00
27 JUN 2014;27;viernes;junio;2014;10959,90
30 JUN 2014;30;lunes;junio;2014;10923,50
01 JUL 2014;1;martes;julio;2014;11007,80
02 JUL 2014;2;miércoles;julio;2014;11016,20
03 JUL 2014;3;jueves;julio;2014;11090,00
04 JUL 2014;4;viernes;julio;2014;11009,40
07 JUL 2014;7;lunes;julio;2014;10888,50
08 JUL 2014;8;martes;julio;2014;10689,10
09 JUL 2014;9;miércoles;julio;2014;10746,90
10 JUL 2014;10;jueves;julio;2014;10533,60
11 JUL 2014;11;viernes;julio;2014;10538,80
14 JUL 2014;14;lunes;julio;2014;10606,30
15 JUL 2014;15;martes;julio;2014;10475,90
16 JUL 2014;16;miércoles;julio;2014;10668,40
17 JUL 2014;17;jueves;julio;2014;10543,30
18 JUL 2014;18;viernes;julio;2014;10527,00
21 JUL 2014;21;lunes;julio;2014;10482,00
22 JUL 2014;22;martes;julio;2014;10648,90
23 JUL 2014;23;miércoles;julio;2014;10659,10
24 JUL 2014;24;jueves;julio;2014;10860,70
25 JUL 2014;25;viernes;julio;2014;10888,10
28 JUL 2014;28;lunes;julio;2014;10879,80
29 JUL 2014;29;martes;julio;2014;10901,20
30 JUL 2014;30;miércoles;julio;2014;10937,40
31 JUL 2014;31;jueves;julio;2014;10707,20
01 AGO 2014;1;viernes;agosto;2014;10514,00
04 AGO 2014;4;lunes;agosto;2014;10496,20
05 AGO 2014;5;martes;agosto;2014;10353,80
06 AGO 2014;6;miércoles;agosto;2014;10246,20
07 AGO 2014;7;jueves;agosto;2014;10078,60
08 AGO 2014;8;viernes;agosto;2014;10104,80
11 AGO 2014;11;lunes;agosto;2014;10193,50
12 AGO 2014;12;martes;agosto;2014;10241,50
13 AGO 2014;13;miércoles;agosto;2014;10304,00
14 AGO 2014;14;jueves;agosto;2014;10294,80
15 AGO 2014;15;viernes;agosto;2014;10222,20
18 AGO 2014;18;lunes;agosto;2014;10353,40
19 AGO 2014;19;martes;agosto;2014;10386,50
20 AGO 2014;20;miércoles;agosto;2014;10420,90
21 AGO 2014;21;jueves;agosto;2014;10556,40
22 AGO 2014;22;viernes;agosto;2014;10500,20
25 AGO 2014;25;lunes;agosto;2014;10690,10
26 AGO 2014;26;martes;agosto;2014;10826,90
27 AGO 2014;27;miércoles;agosto;2014;10837,40
28 AGO 2014;28;jueves;agosto;2014;10722,20
29 AGO 2014;29;viernes;agosto;2014;10728,80
01 SEP 2014;1;lunes;septiembre;2014;10746,50
02 SEP 2014;2;martes;septiembre;2014;10755,00
03 SEP 2014;3;miércoles;septiembre;2014;10886,80
04 SEP 2014;4;jueves;septiembre;2014;11100,10
05 SEP 2014;5;viernes;septiembre;2014;11148,90
08 SEP 2014;8;lunes;septiembre;2014;11102,60
09 SEP 2014;9;martes;septiembre;2014;10951,60
10 SEP 2014;10;miércoles;septiembre;2014;10937,80
11 SEP 2014;11;jueves;septiembre;2014;10886,30
12 SEP 2014;12;viernes;septiembre;2014;10888,90
15 SEP 2014;15;lunes;septiembre;2014;10841,30
16 SEP 2014;16;martes;septiembre;2014;10798,70
17 SEP 2014;17;miércoles;septiembre;2014;10907,40
18 SEP 2014;18;jueves;septiembre;2014;10991,00
19 SEP 2014;19;viernes;septiembre;2014;11001,90
22 SEP 2014;22;lunes;septiembre;2014;10947,90
23 SEP 2014;23;martes;septiembre;2014;10801,80
24 SEP 2014;24;miércoles;septiembre;2014;10856,90
25 SEP 2014;25;jueves;septiembre;2014;10783,10
26 SEP 2014;26;viernes;septiembre;2014;10851,40
29 SEP 2014;29;lunes;septiembre;2014;10686,00
30 SEP 2014;30;martes;septiembre;2014;10825,50
01 OCT 2014;1;miércoles;octubre;2014;10753,20
02 OCT 2014;2;jueves;octubre;2014;10418,10
03 OCT 2014;3;viernes;octubre;2014;10567,60
06 OCT 2014;6;lunes;octubre;2014;10645,70
07 OCT 2014;7;martes;octubre;2014;10430,70
08 OCT 2014;8;miércoles;octubre;2014;10339,00
09 OCT 2014;9;jueves;octubre;2014;10273,70
10 OCT 2014;10;viernes;octubre;2014;10150,50
13 OCT 2014;13;lunes;octubre;2014;10187,30
14 OCT 2014;14;martes;octubre;2014;10204,90
15 OCT 2014;15;miércoles;octubre;2014;9838,50
16 OCT 2014;16;jueves;octubre;2014;9669,70
17 OCT 2014;17;viernes;octubre;2014;9956,80
20 OCT 2014;20;lunes;octubre;2014;9915,20
21 OCT 2014;21;martes;octubre;2014;10152,10
22 OCT 2014;22;miércoles;octubre;2014;10249,90
23 OCT 2014;23;jueves;octubre;2014;10333,70
24 OCT 2014;24;viernes;octubre;2014;10339,30
27 OCT 2014;27;lunes;octubre;2014;10195,20
28 OCT 2014;28;martes;octubre;2014;10394,80
29 OCT 2014;29;miércoles;octubre;2014;10247,80
30 OCT 2014;30;jueves;octubre;2014;10263,70
31 OCT 2014;31;viernes;octubre;2014;10477,80
03 NOV 2014;3;lunes;noviembre;2014;10374,40
04 NOV 2014;4;martes;noviembre;2014;10154,40
05 NOV 2014;5;miércoles;noviembre;2014;10276,90
06 NOV 2014;6;jueves;noviembre;2014;10261,80
07 NOV 2014;7;viernes;noviembre;2014;10126,30
10 NOV 2014;10;lunes;noviembre;2014;10273,00
11 NOV 2014;11;martes;noviembre;2014;10338,80
12 NOV 2014;12;miércoles;noviembre;2014;10157,30
13 NOV 2014;13;jueves;noviembre;2014;10140,40
14 NOV 2014;14;viernes;noviembre;2014;10148,00
17 NOV 2014;17;lunes;noviembre;2014;10309,00
18 NOV 2014;18;martes;noviembre;2014;10432,90
19 NOV 2014;19;miércoles;noviembre;2014;10376,80
20 NOV 2014;20;jueves;noviembre;2014;10209,20
21 NOV 2014;21;viernes;noviembre;2014;10520,80
24 NOV 2014;24;lunes;noviembre;2014;10642,50
25 NOV 2014;25;martes;noviembre;2014;10699,60
26 NOV 2014;26;miércoles;noviembre;2014;10647,00
27 NOV 2014;27;jueves;noviembre;2014;10727,60
28 NOV 2014;28;viernes;noviembre;2014;10770,70
01 DIC 2014;1;lunes;diciembre;2014;10672,80
02 DIC 2014;2;martes;diciembre;2014;10749,20
03 DIC 2014;3;miércoles;diciembre;2014;10875,90
04 DIC 2014;4;jueves;diciembre;2014;10619,90
05 DIC 2014;5;viernes;diciembre;2014;10900,70
08 DIC 2014;8;lunes;diciembre;2014;10805,20
09 DIC 2014;9;martes;diciembre;2014;10461,60
10 DIC 2014;10;miércoles;diciembre;2014;10396,90
11 DIC 2014;11;jueves;diciembre;2014;10431,80
12 DIC 2014;12;viernes;diciembre;2014;10145,00
15 DIC 2014;15;lunes;diciembre;2014;9903,90
16 DIC 2014;16;martes;diciembre;2014;10081,90
17 DIC 2014;17;miércoles;diciembre;2014;10049,50
18 DIC 2014;18;jueves;diciembre;2014;10391,30
19 DIC 2014;19;viernes;diciembre;2014;10363,60
22 DIC 2014;22;lunes;diciembre;2014;10371,00
23 DIC 2014;23;martes;diciembre;2014;10477,70
24 DIC 2014;24;miércoles;diciembre;2014;10481,80
25 DIC 2014;25;jueves;diciembre;2014;-
26 DIC 2014;26;viernes;diciembre;2014;-
29 DIC 2014;29;lunes;diciembre;2014;10394,20
30 DIC 2014;30;martes;diciembre;2014;10279,20
31 DIC 2014;31;miércoles;diciembre;2014;10279,50
01 ENE 2015;1;jueves;enero;2015;-
02 ENE 2015;2;viernes;enero;2015;10350,80
05 ENE 2015;5;lunes;enero;2015;9993,30
06 ENE 2015;6;martes;enero;2015;9871,10
07 ENE 2015;7;miércoles;enero;2015;9891,40
08 ENE 2015;8;jueves;enero;2015;10115,00
09 ENE 2015;9;viernes;enero;2015;9719,00
12 ENE 2015;12;lunes;enero;2015;9797,50
13 ENE 2015;13;martes;enero;2015;9966,00
14 ENE 2015;14;miércoles;enero;2015;9846,00
15 ENE 2015;15;jueves;enero;2015;9982,50
16 ENE 2015;16;viernes;enero;2015;10038,90
19 ENE 2015;19;lunes;enero;2015;10157,50
20 ENE 2015;20;martes;enero;2015;10283,90
21 ENE 2015;21;miércoles;enero;2015;10335,30
22 ENE 2015;22;jueves;enero;2015;10510,60
23 ENE 2015;23;viernes;enero;2015;10581,50
26 ENE 2015;26;lunes;enero;2015;10696,10
27 ENE 2015;27;martes;enero;2015;10598,90
28 ENE 2015;28;miércoles;enero;2015;10456,90
29 ENE 2015;29;jueves;enero;2015;10507,60
30 ENE 2015;30;viernes;enero;2015;10403,30
02 FEB 2015;2;lunes;febrero;2015;10328,10
03 FEB 2015;3;martes;febrero;2015;10598,20
04 FEB 2015;4;miércoles;febrero;2015;10577,80
05 FEB 2015;5;jueves;febrero;2015;10535,50
06 FEB 2015;6;viernes;febrero;2015;10573,10
09 FEB 2015;9;lunes;febrero;2015;10364,90
10 FEB 2015;10;martes;febrero;2015;10500,10
11 FEB 2015;11;miércoles;febrero;2015;10364,80
12 FEB 2015;12;jueves;febrero;2015;10562,20
13 FEB 2015;13;viernes;febrero;2015;10739,50
16 FEB 2015;16;lunes;febrero;2015;10689,50
17 FEB 2015;17;martes;febrero;2015;10698,00
18 FEB 2015;18;miércoles;febrero;2015;10805,30
19 FEB 2015;19;jueves;febrero;2015;10910,40
20 FEB 2015;20;viernes;febrero;2015;10879,30
23 FEB 2015;23;lunes;febrero;2015;10990,10
24 FEB 2015;24;martes;febrero;2015;11064,50
25 FEB 2015;25;miércoles;febrero;2015;11049,50
26 FEB 2015;26;jueves;febrero;2015;11139,50
27 FEB 2015;27;viernes;febrero;2015;11178,30
02 MAR 2015;2;lunes;marzo;2015;11178,50
03 MAR 2015;3;martes;marzo;2015;11014,70
04 MAR 2015;4;miércoles;marzo;2015;11051,30
05 MAR 2015;5;jueves;marzo;2015;11124,40
06 MAR 2015;6;viernes;marzo;2015;11091,90
09 MAR 2015;9;lunes;marzo;2015;11054,20
10 MAR 2015;10;martes;marzo;2015;10902,20
11 MAR 2015;11;miércoles;marzo;2015;11021,80
12 MAR 2015;12;jueves;marzo;2015;11011,80
13 MAR 2015;13;viernes;marzo;2015;11033,80
16 MAR 2015;16;lunes;marzo;2015;11114,70
17 MAR 2015;17;martes;marzo;2015;11028,10
18 MAR 2015;18;miércoles;marzo;2015;11050,00
19 MAR 2015;19;jueves;marzo;2015;11091,00
20 MAR 2015;20;viernes;marzo;2015;11419,60
23 MAR 2015;23;lunes;marzo;2015;11452,80
24 MAR 2015;24;martes;marzo;2015;11579,30
25 MAR 2015;25;miércoles;marzo;2015;11464,70
26 MAR 2015;26;jueves;marzo;2015;11453,80
27 MAR 2015;27;viernes;marzo;2015;11427,40
30 MAR 2015;30;lunes;marzo;2015;11529,10
31 MAR 2015;31;martes;marzo;2015;11521,10
01 ABR 2015;1;miércoles;abril;2015;11569,80
02 ABR 2015;2;jueves;abril;2015;11634,00
03 ABR 2015;3;viernes;abril;2015;-
06 ABR 2015;6;lunes;abril;2015;-
07 ABR 2015;7;martes;abril;2015;11730,50
08 ABR 2015;8;miércoles;abril;2015;11655,50
09 ABR 2015;9;jueves;abril;2015;11734,60
10 ABR 2015;10;viernes;abril;2015;11749,30
13 ABR 2015;13;lunes;abril;2015;11866,40
14 ABR 2015;14;martes;abril;2015;11704,70
15 ABR 2015;15;miércoles;abril;2015;11778,40
16 ABR 2015;16;jueves;abril;2015;11611,70
17 ABR 2015;17;viernes;abril;2015;11359,40
20 ABR 2015;20;lunes;abril;2015;11384,60
21 ABR 2015;21;martes;abril;2015;11422,30
22 ABR 2015;22;miércoles;abril;2015;11399,20
23 ABR 2015;23;jueves;abril;2015;11425,80
24 ABR 2015;24;viernes;abril;2015;11505,40
27 ABR 2015;27;lunes;abril;2015;11640,20
28 ABR 2015;28;martes;abril;2015;11607,70
29 ABR 2015;29;miércoles;abril;2015;11378,90
30 ABR 2015;30;jueves;abril;2015;11385,00
01 MAY 2015;1;viernes;mayo;2015;-
04 MAY 2015;4;lunes;mayo;2015;11429,10
05 MAY 2015;5;martes;mayo;2015;11115,60
06 MAY 2015;6;miércoles;mayo;2015;11163,60
07 MAY 2015;7;jueves;mayo;2015;11180,30
08 MAY 2015;8;viernes;mayo;2015;11424,70
11 MAY 2015;11;lunes;mayo;2015;11445,80
12 MAY 2015;12;martes;mayo;2015;11322,60
13 MAY 2015;13;miércoles;mayo;2015;11324,60
14 MAY 2015;14;jueves;mayo;2015;11398,70
15 MAY 2015;15;viernes;mayo;2015;11317,30
18 MAY 2015;18;lunes;mayo;2015;11345,00
19 MAY 2015;19;martes;mayo;2015;11497,70
20 MAY 2015;20;miércoles;mayo;2015;11574,10
21 MAY 2015;21;jueves;mayo;2015;11595,40
22 MAY 2015;22;viernes;mayo;2015;11554,20
25 MAY 2015;25;lunes;mayo;2015;11322,30
26 MAY 2015;26;martes;mayo;2015;11240,30
27 MAY 2015;27;miércoles;mayo;2015;11431,10
28 MAY 2015;28;jueves;mayo;2015;11382,80
29 MAY 2015;29;viernes;mayo;2015;11217,60
01 JUN 2015;1;lunes;junio;2015;11238,10
02 JUN 2015;2;martes;junio;2015;11271,40
03 JUN 2015;3;miércoles;junio;2015;11267,60
04 JUN 2015;4;jueves;junio;2015;11146,10
05 JUN 2015;5;viernes;junio;2015;11062,00
08 JUN 2015;8;lunes;junio;2015;10917,30
09 JUN 2015;9;martes;junio;2015;10938,10
10 JUN 2015;10;miércoles;junio;2015;11097,50
11 JUN 2015;11;jueves;junio;2015;11156,70
12 JUN 2015;12;viernes;junio;2015;11030,50
15 JUN 2015;15;lunes;junio;2015;10842,10
16 JUN 2015;16;martes;junio;2015;10871,40
17 JUN 2015;17;miércoles;junio;2015;10813,40
18 JUN 2015;18;jueves;junio;2015;10871,90
19 JUN 2015;19;viernes;junio;2015;10944,30
22 JUN 2015;22;lunes;junio;2015;11368,20
23 JUN 2015;23;martes;junio;2015;11402,50
24 JUN 2015;24;miércoles;junio;2015;11321,90
25 JUN 2015;25;jueves;junio;2015;11308,40
26 JUN 2015;26;viernes;junio;2015;11372,30
29 JUN 2015;29;lunes;junio;2015;10853,90
30 JUN 2015;30;martes;junio;2015;10769,50
01 JUL 2015;1;miércoles;julio;2015;10911,50
02 JUL 2015;2;jueves;julio;2015;10846,40
03 JUL 2015;3;viernes;julio;2015;10779,80
06 JUL 2015;6;lunes;julio;2015;10540,10
07 JUL 2015;7;martes;julio;2015;10346,00
08 JUL 2015;8;miércoles;julio;2015;10430,30
09 JUL 2015;9;jueves;julio;2015;10706,40
10 JUL 2015;10;viernes;julio;2015;11036,10
13 JUL 2015;13;lunes;julio;2015;11224,20
14 JUL 2015;14;martes;julio;2015;11258,30
15 JUL 2015;15;miércoles;julio;2015;11335,70
16 JUL 2015;16;jueves;julio;2015;11510,60
17 JUL 2015;17;viernes;julio;2015;11480,70
20 JUL 2015;20;lunes;julio;2015;11556,10
21 JUL 2015;21;martes;julio;2015;11458,60
22 JUL 2015;22;miércoles;julio;2015;11484,30
23 JUL 2015;23;jueves;julio;2015;11441,90
24 JUL 2015;24;viernes;julio;2015;11309,30
27 JUL 2015;27;lunes;julio;2015;11145,40
28 JUL 2015;28;martes;julio;2015;11252,40
29 JUL 2015;29;miércoles;julio;2015;11282,90
30 JUL 2015;30;jueves;julio;2015;11168,60
31 JUL 2015;31;viernes;julio;2015;11180,70
03 AGO 2015;3;lunes;agosto;2015;11265,90
04 AGO 2015;4;martes;agosto;2015;11150,50
05 AGO 2015;5;miércoles;agosto;2015;11279,50
06 AGO 2015;6;jueves;agosto;2015;11253,60
07 AGO 2015;7;viernes;agosto;2015;11178,20
10 AGO 2015;10;lunes;agosto;2015;11311,70
11 AGO 2015;11;martes;agosto;2015;11152,30
12 AGO 2015;12;miércoles;agosto;2015;10880,10
13 AGO 2015;13;jueves;agosto;2015;10947,90
14 AGO 2015;14;viernes;agosto;2015;10879,30
17 AGO 2015;17;lunes;agosto;2015;10900,30
18 AGO 2015;18;martes;agosto;2015;10897,90
19 AGO 2015;19;miércoles;agosto;2015;10782,40
20 AGO 2015;20;jueves;agosto;2015;10587,00
21 AGO 2015;21;viernes;agosto;2015;10271,70
24 AGO 2015;24;lunes;agosto;2015;9756,60
25 AGO 2015;25;martes;agosto;2015;10115,40
26 AGO 2015;26;miércoles;agosto;2015;9984,50
27 AGO 2015;27;jueves;agosto;2015;10290,20
28 AGO 2015;28;viernes;agosto;2015;10352,90
31 AGO 2015;31;lunes;agosto;2015;10259,00
01 SEP 2015;1;martes;septiembre;2015;9992,80
02 SEP 2015;2;miércoles;septiembre;2015;9938,30
03 SEP 2015;3;jueves;septiembre;2015;10042,40
04 SEP 2015;4;viernes;septiembre;2015;9821,80
07 SEP 2015;7;lunes;septiembre;2015;9805,40
08 SEP 2015;8;martes;septiembre;2015;9866,20
09 SEP 2015;9;miércoles;septiembre;2015;10037,80
10 SEP 2015;10;jueves;septiembre;2015;9859,00
11 SEP 2015;11;viernes;septiembre;2015;9737,90
14 SEP 2015;14;lunes;septiembre;2015;9696,40
15 SEP 2015;15;martes;septiembre;2015;9782,50
16 SEP 2015;16;miércoles;septiembre;2015;9976,80
17 SEP 2015;17;jueves;septiembre;2015;10106,60
18 SEP 2015;18;viernes;septiembre;2015;9847,20
21 SEP 2015;21;lunes;septiembre;2015;9856,80
22 SEP 2015;22;martes;septiembre;2015;9550,20
23 SEP 2015;23;miércoles;septiembre;2015;9474,60
24 SEP 2015;24;jueves;septiembre;2015;9291,40
25 SEP 2015;25;viernes;septiembre;2015;9519,50
28 SEP 2015;28;lunes;septiembre;2015;9394,20
29 SEP 2015;29;martes;septiembre;2015;9393,90
30 SEP 2015;30;miércoles;septiembre;2015;9559,90
01 OCT 2015;1;jueves;octubre;2015;9567,30
02 OCT 2015;2;viernes;octubre;2015;9603,60
05 OCT 2015;5;lunes;octubre;2015;9971,30
06 OCT 2015;6;martes;octubre;2015;10103,30
07 OCT 2015;7;miércoles;octubre;2015;10170,00
08 OCT 2015;8;jueves;octubre;2015;10181,20
09 OCT 2015;9;viernes;octubre;2015;10309,60
12 OCT 2015;12;lunes;octubre;2015;10246,40
13 OCT 2015;13;martes;octubre;2015;10115,30
14 OCT 2015;14;miércoles;octubre;2015;10037,60
15 OCT 2015;15;jueves;octubre;2015;10101,70
16 OCT 2015;16;viernes;octubre;2015;10231,50
19 OCT 2015;19;lunes;octubre;2015;10207,30
20 OCT 2015;20;martes;octubre;2015;10100,60
21 OCT 2015;21;miércoles;octubre;2015;10157,50
22 OCT 2015;22;jueves;octubre;2015;10365,40
23 OCT 2015;23;viernes;octubre;2015;10476,30
26 OCT 2015;26;lunes;octubre;2015;10478,30
27 OCT 2015;27;martes;octubre;2015;10322,40
28 OCT 2015;28;miércoles;octubre;2015;10421,90
29 OCT 2015;29;jueves;octubre;2015;10397,20
30 OCT 2015;30;viernes;octubre;2015;10360,70
02 NOV 2015;2;lunes;noviembre;2015;10418,20
03 NOV 2015;3;martes;noviembre;2015;10465,20
04 NOV 2015;4;miércoles;noviembre;2015;10473,50
05 NOV 2015;5;jueves;noviembre;2015;10431,20
06 NOV 2015;6;viernes;noviembre;2015;10453,20
09 NOV 2015;9;lunes;noviembre;2015;10325,20
10 NOV 2015;10;martes;noviembre;2015;10336,80
11 NOV 2015;11;miércoles;noviembre;2015;10377,20
12 NOV 2015;12;jueves;noviembre;2015;10144,00
13 NOV 2015;13;viernes;noviembre;2015;10111,40
16 NOV 2015;16;lunes;noviembre;2015;10124,50
17 NOV 2015;17;martes;noviembre;2015;10363,80
18 NOV 2015;18;miércoles;noviembre;2015;10261,10
19 NOV 2015;19;jueves;noviembre;2015;10354,70
20 NOV 2015;20;viernes;noviembre;2015;10290,30
23 NOV 2015;23;lunes;noviembre;2015;10277,40
24 NOV 2015;24;martes;noviembre;2015;10207,20
25 NOV 2015;25;miércoles;noviembre;2015;10227,30
26 NOV 2015;26;jueves;noviembre;2015;10332,30
27 NOV 2015;27;viernes;noviembre;2015;10310,70
30 NOV 2015;30;lunes;noviembre;2015;10386,90
01 DIC 2015;1;martes;diciembre;2015;10379,20
02 DIC 2015;2;miércoles;diciembre;2015;10342,00
03 DIC 2015;3;jueves;diciembre;2015;10092,90
04 DIC 2015;4;viernes;diciembre;2015;10078,70
07 DIC 2015;7;lunes;diciembre;2015;10042,40
08 DIC 2015;8;martes;diciembre;2015;9837,10
09 DIC 2015;9;miércoles;diciembre;2015;9835,50
10 DIC 2015;10;jueves;diciembre;2015;9778,70
11 DIC 2015;11;viernes;diciembre;2015;9630,70
14 DIC 2015;14;lunes;diciembre;2015;9428,50
15 DIC 2015;15;martes;diciembre;2015;9711,60
16 DIC 2015;16;miércoles;diciembre;2015;9711,00
17 DIC 2015;17;jueves;diciembre;2015;9878,50
18 DIC 2015;18;viernes;diciembre;2015;9717,10
21 DIC 2015;21;lunes;diciembre;2015;9365,80
22 DIC 2015;22;martes;diciembre;2015;9415,60
23 DIC 2015;23;miércoles;diciembre;2015;9641,00
24 DIC 2015;24;jueves;diciembre;2015;9682,90
25 DIC 2015;25;viernes;diciembre;2015;-
28 DIC 2015;28;lunes;diciembre;2015;9552,50
29 DIC 2015;29;martes;diciembre;2015;9670,40
30 DIC 2015;30;miércoles;diciembre;2015;9641,90
31 DIC 2015;31;jueves;diciembre;2015;9544,20
01 ENE 2016;1;viernes;enero;2016;-
04 ENE 2016;4;lunes;enero;2016;9313,20
05 ENE 2016;5;martes;enero;2016;9335,20
06 ENE 2016;6;miércoles;enero;2016;9197,40
07 ENE 2016;7;jueves;enero;2016;9059,30
08 ENE 2016;8;viernes;enero;2016;8909,20
11 ENE 2016;11;lunes;enero;2016;8886,10
12 ENE 2016;12;martes;enero;2016;8915,40
13 ENE 2016;13;miércoles;enero;2016;8934,50
14 ENE 2016;14;jueves;enero;2016;8787,70
15 ENE 2016;15;viernes;enero;2016;8543,60
18 ENE 2016;18;lunes;enero;2016;8469,30
19 ENE 2016;19;martes;enero;2016;8554,90
20 ENE 2016;20;miércoles;enero;2016;8281,40
21 ENE 2016;21;jueves;enero;2016;8444,20
22 ENE 2016;22;viernes;enero;2016;8722,90
25 ENE 2016;25;lunes;enero;2016;8567,70
26 ENE 2016;26;martes;enero;2016;8692,50
27 ENE 2016;27;miércoles;enero;2016;8741,00
28 ENE 2016;28;jueves;enero;2016;8590,60
29 ENE 2016;29;viernes;enero;2016;8815,80
01 FEB 2016;1;lunes;febrero;2016;8788,50
02 FEB 2016;2;martes;febrero;2016;8528,70
03 FEB 2016;3;miércoles;febrero;2016;8314,50
04 FEB 2016;4;jueves;febrero;2016;8468,10
05 FEB 2016;5;viernes;febrero;2016;8499,50
08 FEB 2016;8;lunes;febrero;2016;8122,10
09 FEB 2016;9;martes;febrero;2016;7927,60
10 FEB 2016;10;miércoles;febrero;2016;8143,70
11 FEB 2016;11;jueves;febrero;2016;7746,30
12 FEB 2016;12;viernes;febrero;2016;7920,80
15 FEB 2016;15;lunes;febrero;2016;8179,20
16 FEB 2016;16;martes;febrero;2016;8137,60
17 FEB 2016;17;miércoles;febrero;2016;8364,90
18 FEB 2016;18;jueves;febrero;2016;8295,40
19 FEB 2016;19;viernes;febrero;2016;8194,20
22 FEB 2016;22;lunes;febrero;2016;8387,00
23 FEB 2016;23;martes;febrero;2016;8267,60
24 FEB 2016;24;miércoles;febrero;2016;8013,70
25 FEB 2016;25;jueves;febrero;2016;8215,60
26 FEB 2016;26;viernes;febrero;2016;8349,20
29 FEB 2016;29;lunes;febrero;2016;8461,40
01 MAR 2016;1;martes;marzo;2016;8611,00
02 MAR 2016;2;miércoles;marzo;2016;8764,50
03 MAR 2016;3;jueves;marzo;2016;8767,00
04 MAR 2016;4;viernes;marzo;2016;8811,60
07 MAR 2016;7;lunes;marzo;2016;8786,80
08 MAR 2016;8;martes;marzo;2016;8740,30
09 MAR 2016;9;miércoles;marzo;2016;8761,10
10 MAR 2016;10;jueves;marzo;2016;8766,90
11 MAR 2016;11;viernes;marzo;2016;9090,60
14 MAR 2016;14;lunes;marzo;2016;9142,70
15 MAR 2016;15;martes;marzo;2016;8988,30
16 MAR 2016;16;miércoles;marzo;2016;8962,80
17 MAR 2016;17;jueves;marzo;2016;8978,80
18 MAR 2016;18;viernes;marzo;2016;9051,10
21 MAR 2016;21;lunes;marzo;2016;9021,00
22 MAR 2016;22;martes;marzo;2016;8992,00
23 MAR 2016;23;miércoles;marzo;2016;8927,10
24 MAR 2016;24;jueves;marzo;2016;8789,80
25 MAR 2016;25;viernes;marzo;2016;-
28 MAR 2016;28;lunes;marzo;2016;-
29 MAR 2016;29;martes;marzo;2016;8808,30
30 MAR 2016;30;miércoles;marzo;2016;8870,20
31 MAR 2016;31;jueves;marzo;2016;8723,10
01 ABR 2016;1;viernes;abril;2016;8602,30
04 ABR 2016;4;lunes;abril;2016;8597,50
05 ABR 2016;5;martes;abril;2016;8387,70
06 ABR 2016;6;miércoles;abril;2016;8398,60
07 ABR 2016;7;jueves;abril;2016;8292,90
08 ABR 2016;8;viernes;abril;2016;8427,60
11 ABR 2016;11;lunes;abril;2016;8497,60
12 ABR 2016;12;martes;abril;2016;8546,30
13 ABR 2016;13;miércoles;abril;2016;8820,70
14 ABR 2016;14;jueves;abril;2016;8861,50
15 ABR 2016;15;viernes;abril;2016;8850,90
18 ABR 2016;18;lunes;abril;2016;8881,60
19 ABR 2016;19;martes;abril;2016;8971,30
20 ABR 2016;20;miércoles;abril;2016;9147,20
21 ABR 2016;21;jueves;abril;2016;9197,20
22 ABR 2016;22;viernes;abril;2016;9232,80
25 ABR 2016;25;lunes;abril;2016;9140,00
26 ABR 2016;26;martes;abril;2016;9283,00
27 ABR 2016;27;miércoles;abril;2016;9332,60
28 ABR 2016;28;jueves;abril;2016;9269,00
29 ABR 2016;29;viernes;abril;2016;9025,70
02 MAY 2016;2;lunes;mayo;2016;9022,10
03 MAY 2016;3;martes;mayo;2016;8764,90
04 MAY 2016;4;miércoles;mayo;2016;8654,30
05 MAY 2016;5;jueves;mayo;2016;8689,40
06 MAY 2016;6;viernes;mayo;2016;8702,10
09 MAY 2016;9;lunes;mayo;2016;8660,80
10 MAY 2016;10;martes;mayo;2016;8775,20
11 MAY 2016;11;miércoles;mayo;2016;8663,90
12 MAY 2016;12;jueves;mayo;2016;8663,10
13 MAY 2016;13;viernes;mayo;2016;8721,50
16 MAY 2016;16;lunes;mayo;2016;8682,10
17 MAY 2016;17;martes;mayo;2016;8698,70
